"","age","edu","inc","car","acc"
"11873",24,"High School",82420.2222169005,"Standard",0
"11874",39,"High School",90677.6642069985,"Truck",0
"11875",23,"High School",67451.7551661273,"Truck",0
"11876",20,"College",74168.4296789937,"Standard",0
"11877",69,"College",135934.147127878,"Truck",0
"11878",27,"High School",88174.3412022518,"Standard",0
"11879",20,"College",89998.6167985199,"Standard",0
"11880",23,"High School",68121.440791621,"Standard",0
"11881",38,"High School",99575.3445415815,"Standard",0
"11882",22,"High School",64989.6754911387,"Standard",0
"11883",24,"High School",77171.5651761474,"Standard",0
"11884",20,"College",76841.9590598407,"Standard",0
"11885",22,"College",84897.6638146976,"Standard",0
"11886",18,"College",42005.1744972029,"Truck",0
"11887",20,"College",55800.8368688385,"Standard",0
"11888",21,"High School",63358.4586983895,"Standard",0
"11889",55,"High School",91578.9990216705,"Standard",0
"11890",20,"College",81910.1047068174,"Truck",0
"11891",18,"College",41111.4938129463,"Standard",1
"11892",18,"College",53227.9437629227,"Truck",0
"11893",22,"High School",62645.101159259,"Truck",1
"11894",19,"High School",45074.2053352749,"Standard",0
"11895",28,"College",116698.466099425,"Truck",1
"11896",30,"College",112957.746041964,"Luxury",0
"11897",24,"High School",79655.928779001,"Standard",0
"11898",25,"College",111571.71185554,"Standard",0
"11899",26,"College",98095.8078657501,"Luxury",0
"11900",18,"College",34163.0652292189,"Truck",0
"11901",24,"College",106226.480044206,"Luxury",0
"11902",25,"College",111442.101130441,"Standard",1
"11903",18,"College",28238.0099626619,"Standard",0
"11904",18,"High School",37534.6492604263,"Standard",2
"11905",22,"College",79629.7071336032,"Standard",0
"11906",20,"High School",59913.2138419084,"Truck",0
"11907",21,"College",83654.800020796,"Standard",0
"11908",19,"College",60092.3332422919,"Standard",0
"11909",24,"College",105430.455758695,"Standard",0
"11910",24,"College",94023.0132771524,"Standard",0
"11911",23,"College",79644.3301301133,"Truck",0
"11912",21,"College",89948.532529718,"Luxury",1
"11913",20,"College",76296.2388390216,"Standard",0
"11914",18,"College",57355.6451378427,"Standard",0
"11915",18,"College",30500.103068718,"Standard",0
"11916",19,"High School",55204.9698507939,"Truck",0
"11917",18,"High School",30415.9072278342,"Standard",0
"11918",28,"College",98751.2305804424,"Standard",0
"11919",23,"College",103351.864078895,"Luxury",0
"11920",19,"College",70658.5509610391,"Truck",0
"11921",29,"High School",77429.8631796036,"Truck",0
"11922",18,"College",43589.1213496678,"Truck",0
"11923",26,"College",89633.4950929624,"Standard",0
"11924",18,"High School",64210.1111971319,"Truck",0
"11925",24,"College",95356.0373528779,"Luxury",0
"11926",20,"College",75217.8375808229,"Truck",0
"11927",31,"High School",69357.8339393465,"Standard",0
"11928",28,"College",102377.51744611,"Standard",0
"11929",21,"High School",44746.5748223883,"Truck",0
"11930",19,"High School",37154.951500658,"Standard",0
"11931",18,"College",45484.6834399358,"Standard",0
"11932",38,"College",121291.393099729,"Truck",0
"11933",24,"College",94872.9252386467,"Luxury",0
"11934",33,"College",122043.361709172,"Truck",0
"11935",31,"High School",65785.3292567157,"Standard",0
"11936",46,"College",151846.546503475,"Luxury",1
"11937",19,"High School",38981.3393222538,"Standard",0
"11938",40,"College",115831.822855153,"Standard",0
"11939",33,"College",117844.262105985,"Standard",0
"11940",25,"High School",74507.2127053013,"Truck",0
"11941",22,"College",82031.5183835477,"Standard",0
"11942",21,"College",74077.6934083468,"Standard",0
"11943",18,"College",46206.6585656711,"Truck",0
"11944",19,"High School",44021.6173507885,"Truck",0
"11945",33,"High School",86646.9700857479,"Standard",0
"11946",34,"College",113248.481829373,"Luxury",0
"11947",19,"College",52277.2190718189,"Truck",0
"11948",25,"High School",73434.3656209406,"Standard",0
"11949",19,"College",87664.4410575981,"Standard",0
"11950",21,"College",77814.6450091895,"Truck",0
"11951",23,"College",90237.2600574709,"Standard",0
"11952",21,"High School",77614.3290747406,"Standard",0
"11953",33,"College",128168.654379528,"Luxury",0
"11954",26,"High School",91795.1707454612,"Truck",0
"11955",25,"College",81245.6349129726,"Standard",0
"11956",44,"College",122440.712779657,"Luxury",0
"11957",22,"College",86897.6037124119,"Truck",0
"11958",23,"High School",58119.5078135118,"Truck",1
"11959",20,"High School",59263.7518562289,"Truck",0
"11960",18,"College",51149.3773555276,"Standard",1
"11961",20,"College",76962.5017032521,"Truck",0
"11962",24,"College",97264.3345309319,"Luxury",0
"11963",45,"College",138792.819848111,"Truck",0
"11964",37,"High School",79033.3548277718,"Standard",0
"11965",18,"College",61768.7399722376,"Truck",0
"11966",36,"High School",80909.6406803098,"Standard",0
"11967",21,"College",94595.1509551844,"Standard",0
"11968",45,"High School",95446.9255046333,"Truck",0
"11969",19,"College",67297.9267674902,"Truck",0
"11970",21,"College",92189.8362653258,"Truck",0
"11971",21,"College",68110.4758669287,"Standard",0
"11972",21,"College",75586.1354658716,"Truck",0
"11973",22,"High School",70916.3784142738,"Truck",0
"11974",29,"College",114037.678404421,"Truck",0
"11975",39,"High School",86629.4947746523,"Truck",0
"11976",25,"High School",91415.0836900176,"Truck",0
"11977",31,"High School",103192.841718443,"Standard",0
"11978",21,"College",66634.0609827704,"Standard",0
"11979",22,"College",83979.5847287519,"Standard",0
"11980",30,"High School",96512.4030693586,"Standard",0
"11981",18,"College",34575.8219937632,"Truck",0
"11982",24,"High School",87079.7746955128,"Standard",0
"11983",22,"High School",79467.7429025449,"Standard",0
"11984",19,"High School",61353.3967121036,"Standard",0
"11985",18,"High School",39119.3015091766,"Truck",0
"11986",32,"High School",84273.5695545328,"Truck",1
"11987",18,"High School",38651.8745228525,"Standard",0
"11988",19,"College",43967.3905821982,"Truck",0
"11989",19,"College",49472.6939458449,"Standard",0
"11990",19,"High School",53662.9371347194,"Truck",0
"11991",22,"High School",90821.2911889049,"Standard",0
"11992",31,"High School",72657.7447338149,"Standard",0
"11993",27,"College",127501.10557062,"Standard",0
"11994",18,"College",46878.1668982902,"Standard",0
"11995",35,"College",118905.070616761,"Standard",0
"11996",18,"College",47432.9426450738,"Standard",0
"11997",22,"High School",75225.4994785286,"Standard",0
"11998",22,"College",89096.7936844594,"Standard",0
"11999",28,"College",107159.893445362,"Standard",0
"12000",30,"College",96384.8755070684,"Truck",0
"12001",36,"College",109605.940264761,"Truck",0
"12002",24,"High School",82656.5513253693,"Truck",0
"12003",18,"College",48159.8637732763,"Truck",0
"12004",30,"High School",83067.6074491917,"Luxury",0
"12005",30,"High School",75681.8751861768,"Standard",0
"12006",19,"College",81394.3545267602,"Truck",0
"12007",18,"College",30459.8039232673,"Truck",1
"12008",22,"College",86995.5012987512,"Truck",0
"12009",19,"College",58493.671655313,"Truck",0
"12010",22,"College",79627.6981822768,"Truck",0
"12011",49,"College",127732.80538261,"Luxury",0
"12012",29,"High School",71953.169900985,"Standard",0
"12013",22,"High School",64525.877919464,"Truck",0
"12014",25,"College",74217.5416989181,"Standard",0
"12015",23,"College",111233.145089572,"Truck",0
"12016",28,"College",100051.8486012,"Truck",0
"12017",27,"High School",79544.833783507,"Standard",0
"12018",25,"College",98277.0490579889,"Truck",0
"12019",27,"College",110089.578124016,"Truck",0
"12020",26,"High School",86632.6199120455,"Standard",0
"12021",19,"High School",69262.9781644909,"Truck",0
"12022",40,"College",123072.501414204,"Standard",0
"12023",26,"College",87773.9942479778,"Truck",0
"12024",32,"College",117711.863956652,"Luxury",0
"12025",20,"College",74379.0773840764,"Truck",0
"12026",21,"College",91842.2775757457,"Truck",0
"12027",20,"High School",50982.4754799487,"Standard",0
"12028",23,"College",74699.0182175497,"Standard",0
"12029",28,"College",100114.131109606,"Luxury",0
"12030",33,"High School",100857.172979224,"Luxury",0
"12031",21,"College",78215.5110712038,"Standard",0
"12032",25,"College",99474.0557875745,"Standard",0
"12033",21,"College",78586.7590320834,"Truck",0
"12034",18,"High School",45439.850847275,"Standard",0
"12035",23,"College",79979.2938702619,"Truck",1
"12036",26,"High School",81713.3302083212,"Truck",0
"12037",21,"High School",64173.1352017379,"Standard",2
"12038",18,"High School",46099.6102313173,"Standard",0
"12039",24,"College",89489.2067979578,"Truck",0
"12040",21,"College",88567.3440119487,"Standard",0
"12041",20,"College",73365.6341776484,"Standard",0
"12042",25,"High School",98769.3684790461,"Standard",0
"12043",22,"High School",68774.9570000159,"Standard",0
"12044",27,"College",105688.432298137,"Standard",0
"12045",19,"High School",59801.663399875,"Standard",0
"12046",28,"High School",93346.8167223796,"Standard",0
"12047",19,"College",65119.0088532748,"Standard",0
"12048",19,"College",57991.2810062112,"Standard",0
"12049",44,"High School",93293.3306784421,"Luxury",0
"12050",24,"College",99785.3122984904,"Truck",0
"12051",45,"College",117404.427785185,"Truck",0
"12052",19,"College",63729.6990802876,"Standard",0
"12053",19,"High School",62695.9830496254,"Truck",0
"12054",25,"High School",77824.5321844735,"Truck",0
"12055",34,"College",113666.350171989,"Luxury",0
"12056",25,"High School",71552.4543862628,"Standard",0
"12057",45,"High School",92600.5384825669,"Standard",0
"12058",32,"College",122928.47660785,"Truck",0
"12059",25,"College",89107.0919175805,"Truck",0
"12060",28,"College",118434.634120527,"Standard",0
"12061",27,"College",111112.354278943,"Standard",0
"12062",31,"College",127535.917267453,"Standard",0
"12063",25,"College",101260.445639097,"Luxury",0
"12064",28,"High School",87634.880849441,"Truck",0
"12065",28,"College",101937.2798929,"Truck",0
"12066",28,"College",118375.670574305,"Truck",0
"12067",20,"College",75213.3516807572,"Standard",0
"12068",22,"High School",57802.9892496467,"Standard",0
"12069",32,"College",89474.2672519213,"Truck",0
"12070",32,"High School",80002.38802513,"Standard",0
"12071",27,"College",106868.624672477,"Truck",0
"12072",21,"High School",72328.5093800102,"Standard",0
"12073",36,"High School",102985.371472375,"Standard",0
"12074",25,"College",109731.518667313,"Luxury",0
"12075",19,"College",45200.9939677354,"Standard",0
"12076",25,"College",106339.643788376,"Standard",0
"12077",18,"College",50805.772625462,"Truck",0
"12078",21,"College",61926.6193061543,"Truck",0
"12079",23,"College",92546.9297747463,"Luxury",0
"12080",23,"High School",77631.6832977575,"Standard",0
"12081",28,"High School",81414.7262921999,"Standard",0
"12082",33,"College",101725.375747144,"Standard",0
"12083",18,"College",42777.4247238702,"Standard",1
"12084",32,"High School",95817.051888108,"Truck",0
"12085",18,"College",51697.1199859605,"Standard",0
"12086",21,"High School",45235.1173701637,"Standard",0
"12087",21,"College",63374.1720649527,"Standard",0
"12088",18,"College",44340.1534498142,"Standard",0
"12089",34,"High School",92781.3794763843,"Standard",0
"12090",22,"High School",73342.32370852,"Truck",0
"12091",20,"College",64340.1800345625,"Standard",0
"12092",28,"College",110519.533752656,"Luxury",0
"12093",26,"College",91285.6882402719,"Truck",0
"12094",25,"College",109085.411155476,"Standard",0
"12095",36,"College",121532.626558778,"Truck",0
"12096",22,"High School",72022.2652207108,"Standard",0
"12097",26,"High School",64801.4434408404,"Standard",0
"12098",19,"High School",56856.5808789098,"Standard",0
"12099",20,"High School",56183.6617386121,"Standard",0
"12100",21,"College",97238.2065946432,"Truck",0
"12101",19,"College",79088.5287461402,"Truck",0
"12102",45,"College",128081.723203177,"Truck",0
"12103",22,"College",85270.2667629834,"Luxury",0
"12104",27,"College",104793.875614568,"Standard",0
"12105",21,"College",80950.0014286767,"Truck",1
"12106",18,"High School",47621.9361253277,"Truck",0
"12107",22,"College",79609.5897641029,"Truck",1
"12108",22,"College",69964.4404783802,"Standard",1
"12109",39,"High School",91745.7688898258,"Truck",0
"12110",20,"College",88860.4083458065,"Truck",0
"12111",20,"College",84783.6773059062,"Standard",0
"12112",25,"College",105939.981193395,"Truck",1
"12113",31,"College",103710.035694925,"Truck",0
"12114",19,"College",62624.6481689169,"Truck",0
"12115",19,"High School",38611.6554559406,"Standard",0
"12116",19,"College",64942.3120051118,"Truck",1
"12117",20,"High School",50842.5904352364,"Standard",0
"12118",28,"College",113042.438542625,"Truck",0
"12119",52,"High School",107482.167973406,"Standard",0
"12120",22,"High School",80260.971761426,"Standard",0
"12121",19,"High School",51450.0183345495,"Standard",0
"12122",23,"College",90175.0676244628,"Standard",0
"12123",43,"College",124934.107846014,"Truck",0
"12124",21,"College",75543.0555056196,"Standard",2
"12125",19,"High School",46090.1210395779,"Standard",0
"12126",25,"College",97666.3014734352,"Standard",0
"12127",26,"College",110403.564441406,"Truck",0
"12128",26,"College",89301.8269260242,"Truck",1
"12129",18,"High School",36026.4604795754,"Truck",0
"12130",21,"College",77795.0777242509,"Truck",0
"12131",50,"High School",103571.157961943,"Truck",0
"12132",18,"College",45329.5327780713,"Truck",0
"12133",20,"College",66329.1074415769,"Standard",0
"12134",33,"College",106414.561346322,"Luxury",0
"12135",26,"College",84404.930001237,"Standard",0
"12136",26,"College",99746.2211215713,"Truck",0
"12137",22,"High School",76140.8919360404,"Truck",0
"12138",18,"College",50054.568027933,"Truck",0
"12139",34,"College",124083.845194195,"Truck",0
"12140",21,"High School",80761.2177604822,"Luxury",0
"12141",29,"College",109590.842033368,"Truck",0
"12142",30,"High School",67459.6955633896,"Truck",0
"12143",26,"College",87744.1127172876,"Standard",0
"12144",33,"College",123738.328749266,"Luxury",0
"12145",26,"College",97190.4959793502,"Truck",0
"12146",19,"College",71471.2961248653,"Truck",0
"12147",22,"High School",62342.0907705973,"Standard",0
"12148",20,"College",75607.9760500393,"Standard",0
"12149",18,"College",34387.342595633,"Standard",0
"12150",20,"College",65740.0569392879,"Standard",0
"12151",28,"College",100536.418490319,"Standard",0
"12152",22,"College",78038.9734879423,"Standard",0
"12153",22,"College",76877.7132480015,"Standard",0
"12154",37,"College",116425.733034466,"Truck",0
"12155",19,"High School",69216.8662433474,"Truck",0
"12156",18,"College",43118.061390259,"Standard",0
"12157",25,"High School",76912.1931445517,"Standard",0
"12158",24,"College",93115.1974991917,"Standard",0
"12159",29,"High School",92636.511757546,"Standard",0
"12160",30,"College",116834.281558873,"Standard",0
"12161",43,"College",120462.716299288,"Luxury",0
"12162",20,"College",55420.2890011691,"Truck",0
"12163",47,"College",140161.910716355,"Luxury",0
"12164",26,"High School",90113.5424506091,"Truck",0
"12165",40,"College",129380.643547812,"Truck",0
"12166",36,"High School",81750.7880484828,"Truck",0
"12167",20,"College",63584.9039344751,"Standard",0
"12168",23,"College",86866.2858638959,"Standard",0
"12169",18,"College",54505.2937912943,"Standard",0
"12170",45,"College",145602.913738004,"Luxury",0
"12171",26,"College",105414.783258133,"Standard",0
"12172",22,"High School",71843.4426910142,"Truck",0
"12173",33,"College",109463.67693002,"Truck",0
"12174",22,"High School",57181.3414499154,"Standard",0
"12175",26,"High School",77410.8091378447,"Truck",0
"12176",32,"College",120235.816545717,"Luxury",0
